ID,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
539,240,2018-01-23,12.0,200.0,80.0,80.0,110.0,91.0,44,61.0,6.0,61.0,0.0,0.0,10178.0,70.0,8.0,81.0,,5.0,0.0,0.0,0.0,0.0,0.0
540,240,2018-01-23,13.0,190.0,90.0,80.0,130.0,85.0,,65.0,0.0,28.0,5.0,1.0,10170.0,62.0,8.0,87.0,57,7.0,0.0,1.0,0.0,0.0,0.0
541,240,2018-01-23,14.0,190.0,80.0,70.0,120.0,84.0,,70.0,0.0,11.0,7.0,4.0,10163.0,70.0,8.0,90.0,51,7.0,0.0,1.0,0.0,0.0,0.0
542,240,2018-01-23,15.0,190.0,90.0,90.0,130.0,84.0,,76.0,0.0,7.0,1.0,2.0,10159.0,60.0,8.0,94.0,81,7.0,0.0,1.0,0.0,0.0,0.0
543,240,2018-01-23,16.0,200.0,90.0,90.0,120.0,86.0,,79.0,0.0,2.0,0.0,-1.0,10157.0,65.0,8.0,94.0,23,7.0,0.0,1.0,0.0,0.0,0.0
544,240,2018-01-23,17.0,200.0,90.0,90.0,130.0,88.0,,83.0,0.0,0.0,0.0,-1.0,10156.0,29.0,8.0,97.0,57,7.0,0.0,1.0,0.0,0.0,0.0
545,240,2018-01-23,18.0,210.0,90.0,80.0,130.0,91.0,80,87.0,0.0,0.0,10.0,1.0,10151.0,28.0,8.0,97.0,58,7.0,0.0,1.0,0.0,0.0,0.0
546,240,2018-01-23,19.0,210.0,90.0,100.0,130.0,96.0,,91.0,0.0,0.0,0.0,-1.0,10149.0,39.0,8.0,96.0,81,7.0,0.0,1.0,0.0,0.0,0.0
547,240,2018-01-23,20.0,210.0,100.0,100.0,140.0,98.0,,93.0,0.0,0.0,0.0,-1.0,10148.0,38.0,8.0,96.0,51,7.0,0.0,1.0,0.0,0.0,0.0
548,240,2018-01-23,21.0,220.0,100.0,90.0,140.0,102.0,,98.0,0.0,0.0,0.0,-1.0,10150.0,25.0,8.0,96.0,81,7.0,0.0,1.0,0.0,0.0,0.0
549,240,2018-01-23,22.0,220.0,90.0,80.0,120.0,104.0,,100.0,0.0,0.0,10.0,3.0,10149.0,30.0,8.0,97.0,52,7.0,0.0,1.0,0.0,0.0,0.0
550,240,2018-01-23,23.0,220.0,90.0,100.0,140.0,110.0,,102.0,0.0,0.0,6.0,2.0,10147.0,62.0,8.0,94.0,23,7.0,0.0,1.0,0.0,0.0,0.0
551,240,2018-01-23,24.0,230.0,100.0,110.0,140.0,111.0,89,98.0,0.0,0.0,0.0,0.0,10150.0,65.0,8.0,91.0,2,7.0,0.0,0.0,0.0,0.0,0.0
552,240,2018-01-24,1.0,230.0,100.0,80.0,160.0,104.0,,93.0,0.0,0.0,0.0,0.0,10152.0,65.0,8.0,92.0,,5.0,0.0,0.0,0.0,0.0,0.0
553,240,2018-01-24,2.0,220.0,70.0,70.0,120.0,98.0,,87.0,0.0,0.0,0.0,0.0,10152.0,65.0,8.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
554,240,2018-01-24,3.0,230.0,80.0,100.0,130.0,105.0,,94.0,0.0,0.0,0.0,0.0,10145.0,65.0,8.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
555,240,2018-01-24,4.0,210.0,100.0,80.0,130.0,111.0,,101.0,0.0,0.0,0.0,0.0,10140.0,65.0,8.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
556,240,2018-01-24,5.0,210.0,90.0,80.0,130.0,115.0,,102.0,0.0,0.0,0.0,0.0,10133.0,65.0,8.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
557,240,2018-01-24,6.0,210.0,80.0,90.0,120.0,117.0,91,106.0,0.0,0.0,0.0,0.0,10129.0,65.0,8.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
558,240,2018-01-24,7.0,200.0,90.0,80.0,120.0,115.0,,104.0,0.0,0.0,0.0,0.0,10122.0,65.0,8.0,92.0,,5.0,0.0,0.0,0.0,0.0,0.0
559,240,2018-01-24,8.0,200.0,100.0,100.0,140.0,118.0,,103.0,0.0,0.0,0.0,0.0,10117.0,67.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
560,240,2018-01-24,9.0,200.0,110.0,110.0,150.0,122.0,,105.0,0.0,4.0,0.0,0.0,10110.0,60.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
561,240,2018-01-24,10.0,200.0,110.0,110.0,160.0,122.0,,108.0,0.0,8.0,0.0,-1.0,10104.0,57.0,8.0,91.0,81,7.0,0.0,1.0,0.0,0.0,0.0
562,240,2018-01-24,11.0,200.0,110.0,120.0,170.0,126.0,,108.0,0.0,10.0,0.0,-1.0,10094.0,70.0,8.0,88.0,23,7.0,0.0,1.0,0.0,0.0,0.0
563,240,2018-01-24,12.0,200.0,130.0,120.0,190.0,130.0,112,105.0,0.0,16.0,0.0,0.0,10084.0,70.0,8.0,84.0,2,7.0,0.0,0.0,0.0,0.0,0.0
564,240,2018-01-24,13.0,200.0,130.0,140.0,210.0,135.0,,102.0,0.0,13.0,0.0,0.0,10077.0,75.0,8.0,80.0,,5.0,0.0,0.0,0.0,0.0,0.0
565,240,2018-01-24,14.0,200.0,130.0,130.0,210.0,130.0,,105.0,0.0,17.0,0.0,0.0,10070.0,60.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
566,240,2018-01-24,15.0,200.0,120.0,120.0,180.0,127.0,,100.0,0.0,19.0,0.0,-1.0,10066.0,65.0,8.0,83.0,81,7.0,0.0,1.0,0.0,0.0,0.0
567,240,2018-01-24,16.0,200.0,120.0,120.0,170.0,125.0,,94.0,0.0,4.0,0.0,-1.0,10062.0,70.0,8.0,81.0,23,7.0,0.0,1.0,0.0,0.0,0.0
568,240,2018-01-24,17.0,200.0,120.0,110.0,180.0,116.0,,97.0,0.0,0.0,7.0,2.0,10058.0,58.0,8.0,88.0,81,7.0,0.0,1.0,0.0,0.0,0.0
569,240,2018-01-24,18.0,210.0,120.0,130.0,180.0,120.0,109,88.0,0.0,0.0,0.0,-1.0,10056.0,66.0,8.0,80.0,23,7.0,0.0,1.0,0.0,0.0,0.0
570,240,2018-01-24,19.0,300.0,90.0,50.0,170.0,72.0,,67.0,0.0,0.0,8.0,14.0,10070.0,50.0,8.0,96.0,58,7.0,0.0,1.0,0.0,0.0,0.0
571,240,2018-01-24,20.0,260.0,50.0,50.0,80.0,75.0,,69.0,0.0,0.0,10.0,16.0,10074.0,47.0,8.0,95.0,61,7.0,0.0,1.0,0.0,0.0,0.0
572,240,2018-01-24,21.0,230.0,60.0,60.0,90.0,73.0,,64.0,0.0,0.0,10.0,11.0,10076.0,60.0,8.0,93.0,61,7.0,0.0,1.0,0.0,0.0,0.0
573,240,2018-01-24,22.0,210.0,60.0,60.0,90.0,71.0,,63.0,0.0,0.0,8.0,6.0,10076.0,65.0,8.0,94.0,61,7.0,0.0,1.0,0.0,0.0,0.0
574,240,2018-01-24,23.0,220.0,60.0,60.0,90.0,75.0,,64.0,0.0,0.0,8.0,2.0,10085.0,65.0,8.0,93.0,51,7.0,0.0,1.0,0.0,0.0,0.0
575,240,2018-01-24,24.0,220.0,70.0,60.0,100.0,74.0,68,57.0,0.0,0.0,5.0,1.0,10089.0,70.0,8.0,88.0,81,7.0,0.0,1.0,0.0,0.0,0.0
576,240,2018-01-25,1.0,230.0,70.0,80.0,100.0,69.0,,51.0,0.0,0.0,0.0,-1.0,10089.0,70.0,8.0,87.0,23,7.0,0.0,1.0,0.0,0.0,0.0
577,240,2018-01-25,2.0,230.0,80.0,70.0,120.0,70.0,,54.0,0.0,0.0,0.0,0.0,10091.0,70.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
578,240,2018-01-25,3.0,200.0,60.0,60.0,100.0,66.0,,52.0,0.0,0.0,0.0,0.0,10093.0,70.0,8.0,90.0,2,7.0,0.0,0.0,0.0,0.0,0.0
579,240,2018-01-25,4.0,210.0,60.0,70.0,90.0,72.0,,57.0,0.0,0.0,0.0,-1.0,10097.0,70.0,8.0,89.0,22,7.0,0.0,1.0,0.0,0.0,0.0
580,240,2018-01-25,5.0,210.0,60.0,70.0,100.0,74.0,,58.0,0.0,0.0,0.0,0.0,10098.0,70.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
581,240,2018-01-25,6.0,210.0,60.0,60.0,90.0,72.0,58,59.0,0.0,0.0,0.0,0.0,10099.0,65.0,8.0,91.0,2,7.0,0.0,0.0,0.0,0.0,0.0
582,240,2018-01-25,7.0,200.0,60.0,60.0,80.0,71.0,,58.0,0.0,0.0,0.0,0.0,10100.0,65.0,8.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
583,240,2018-01-25,8.0,190.0,60.0,60.0,80.0,71.0,,59.0,0.0,1.0,0.0,0.0,10104.0,65.0,8.0,92.0,,5.0,0.0,0.0,0.0,0.0,0.0
584,240,2018-01-25,9.0,190.0,60.0,50.0,80.0,75.0,,63.0,0.0,9.0,0.0,0.0,10105.0,65.0,8.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
585,240,2018-01-25,10.0,200.0,60.0,70.0,90.0,81.0,,66.0,0.0,28.0,0.0,0.0,10107.0,67.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
586,240,2018-01-25,11.0,210.0,60.0,70.0,100.0,86.0,,64.0,0.0,49.0,0.0,0.0,10106.0,70.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
587,240,2018-01-25,12.0,210.0,60.0,80.0,100.0,92.0,63,60.0,8.0,81.0,0.0,0.0,10104.0,75.0,8.0,80.0,,5.0,0.0,0.0,0.0,0.0,0.0
588,240,2018-01-25,13.0,200.0,60.0,60.0,100.0,91.0,,66.0,7.0,60.0,0.0,0.0,10101.0,65.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
589,240,2018-01-25,14.0,210.0,60.0,60.0,80.0,89.0,,65.0,0.0,42.0,0.0,0.0,10097.0,66.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
590,240,2018-01-25,15.0,200.0,60.0,50.0,80.0,85.0,,63.0,0.0,23.0,0.0,0.0,10097.0,66.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
591,240,2018-01-25,16.0,200.0,50.0,60.0,80.0,80.0,,59.0,0.0,6.0,0.0,0.0,10099.0,67.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
592,240,2018-01-25,17.0,200.0,40.0,40.0,80.0,77.0,,60.0,0.0,0.0,0.0,0.0,10103.0,65.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
593,240,2018-01-25,18.0,190.0,40.0,40.0,60.0,73.0,66,57.0,0.0,0.0,0.0,0.0,10106.0,66.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
594,240,2018-01-25,19.0,190.0,40.0,40.0,50.0,59.0,,43.0,0.0,0.0,0.0,0.0,10110.0,66.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
595,240,2018-01-25,20.0,200.0,40.0,40.0,60.0,61.0,,42.0,0.0,0.0,0.0,0.0,10109.0,70.0,8.0,88.0,,5.0,0.0,0.0,0.0,0.0,0.0
596,240,2018-01-25,21.0,180.0,40.0,40.0,70.0,56.0,,44.0,0.0,0.0,0.0,0.0,10111.0,65.0,8.0,92.0,,5.0,0.0,0.0,0.0,0.0,0.0
597,240,2018-01-25,22.0,160.0,40.0,30.0,60.0,52.0,,44.0,0.0,0.0,0.0,0.0,10113.0,62.0,8.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
598,240,2018-01-25,23.0,160.0,20.0,20.0,40.0,43.0,,37.0,0.0,0.0,0.0,0.0,10115.0,60.0,8.0,95.0,,5.0,0.0,0.0,0.0,0.0,0.0
599,240,2018-01-25,24.0,170.0,30.0,20.0,50.0,42.0,27,35.0,0.0,0.0,0.0,0.0,10119.0,60.0,8.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
600,240,2018-01-26,1.0,180.0,40.0,30.0,50.0,38.0,,35.0,0.0,0.0,0.0,0.0,10122.0,58.0,5.0,97.0,10,7.0,0.0,0.0,0.0,0.0,0.0
601,240,2018-01-26,2.0,180.0,30.0,40.0,50.0,41.0,,39.0,0.0,0.0,0.0,0.0,10125.0,57.0,6.0,98.0,10,7.0,0.0,0.0,0.0,0.0,0.0
602,240,2018-01-26,3.0,170.0,30.0,40.0,40.0,37.0,,34.0,0.0,0.0,0.0,0.0,10123.0,56.0,7.0,97.0,10,7.0,0.0,0.0,0.0,0.0,0.0
603,240,2018-01-26,4.0,170.0,40.0,30.0,50.0,37.0,,35.0,0.0,0.0,0.0,0.0,10129.0,50.0,8.0,98.0,10,7.0,0.0,0.0,0.0,0.0,0.0
604,240,2018-01-26,5.0,160.0,30.0,30.0,40.0,31.0,,28.0,0.0,0.0,0.0,0.0,10135.0,22.0,8.0,98.0,10,7.0,0.0,0.0,0.0,0.0,0.0
605,240,2018-01-26,6.0,160.0,30.0,40.0,50.0,35.0,15,32.0,0.0,0.0,0.0,0.0,10139.0,10.0,8.0,98.0,20,7.0,1.0,0.0,0.0,0.0,0.0
606,240,2018-01-26,7.0,170.0,30.0,40.0,50.0,34.0,,34.0,0.0,0.0,0.0,0.0,10148.0,3.0,9.0,99.0,34,7.0,1.0,0.0,0.0,0.0,0.0
607,240,2018-01-26,8.0,180.0,20.0,20.0,40.0,31.0,,31.0,0.0,1.0,0.0,0.0,10157.0,1.0,9.0,99.0,34,7.0,1.0,0.0,0.0,0.0,0.0
608,240,2018-01-26,9.0,170.0,20.0,20.0,40.0,36.0,,36.0,0.0,7.0,0.0,0.0,10165.0,1.0,9.0,99.0,33,7.0,1.0,0.0,0.0,0.0,0.0
609,240,2018-01-26,10.0,170.0,30.0,30.0,40.0,43.0,,43.0,0.0,21.0,0.0,0.0,10174.0,2.0,9.0,99.0,32,7.0,1.0,0.0,0.0,0.0,0.0
610,240,2018-01-26,11.0,200.0,20.0,20.0,40.0,53.0,,50.0,0.0,44.0,0.0,0.0,10178.0,23.0,8.0,98.0,20,7.0,1.0,0.0,0.0,0.0,0.0
611,240,2018-01-26,12.0,210.0,20.0,20.0,40.0,61.0,31,55.0,5.0,71.0,0.0,0.0,10184.0,50.0,8.0,96.0,10,7.0,0.0,0.0,0.0,0.0,0.0
612,240,2018-01-26,13.0,270.0,20.0,20.0,40.0,76.0,,58.0,2.0,62.0,0.0,0.0,10187.0,58.0,8.0,88.0,10,7.0,0.0,0.0,0.0,0.0,0.0
613,240,2018-01-26,14.0,230.0,20.0,30.0,40.0,78.0,,58.0,3.0,62.0,0.0,0.0,10191.0,60.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
614,240,2018-01-26,15.0,280.0,30.0,30.0,60.0,70.0,,56.0,2.0,20.0,0.0,0.0,10198.0,60.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
615,240,2018-01-26,16.0,280.0,30.0,30.0,40.0,66.0,,57.0,0.0,6.0,0.0,-1.0,10209.0,58.0,8.0,93.0,51,7.0,0.0,1.0,0.0,0.0,0.0
616,240,2018-01-26,17.0,240.0,20.0,20.0,30.0,67.0,,60.0,0.0,0.0,8.0,8.0,10217.0,50.0,8.0,95.0,51,7.0,0.0,1.0,0.0,0.0,0.0
617,240,2018-01-26,18.0,190.0,30.0,30.0,50.0,61.0,60,57.0,0.0,0.0,0.0,-1.0,10226.0,23.0,8.0,97.0,22,7.0,0.0,1.0,0.0,0.0,0.0
618,240,2018-01-26,19.0,260.0,30.0,20.0,40.0,63.0,,59.0,0.0,0.0,0.0,0.0,10238.0,25.0,8.0,97.0,10,7.0,0.0,0.0,0.0,0.0,0.0
619,240,2018-01-26,20.0,280.0,20.0,10.0,30.0,47.0,,43.0,0.0,0.0,0.0,0.0,10244.0,13.0,4.0,97.0,10,7.0,0.0,0.0,0.0,0.0,0.0
620,240,2018-01-26,21.0,260.0,30.0,20.0,40.0,54.0,,46.0,0.0,0.0,0.0,0.0,10254.0,63.0,8.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
621,240,2018-01-26,22.0,250.0,10.0,10.0,40.0,48.0,,41.0,0.0,0.0,0.0,0.0,10259.0,65.0,8.0,95.0,,5.0,0.0,0.0,0.0,0.0,0.0
622,240,2018-01-26,23.0,260.0,20.0,30.0,40.0,56.0,,45.0,0.0,0.0,0.0,0.0,10266.0,65.0,8.0,92.0,,5.0,0.0,0.0,0.0,0.0,0.0
623,240,2018-01-26,24.0,270.0,30.0,30.0,60.0,47.0,20,25.0,0.0,0.0,0.0,0.0,10267.0,70.0,3.0,85.0,,5.0,0.0,0.0,0.0,0.0,0.0
624,240,2018-01-27,1.0,190.0,20.0,20.0,40.0,20.0,,11.0,0.0,0.0,0.0,0.0,10266.0,65.0,0.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
625,240,2018-01-27,2.0,220.0,20.0,30.0,40.0,26.0,,20.0,0.0,0.0,0.0,0.0,10273.0,63.0,8.0,96.0,,5.0,0.0,0.0,0.0,0.0,0.0
626,240,2018-01-27,3.0,190.0,20.0,30.0,40.0,15.0,,11.0,0.0,0.0,0.0,0.0,10273.0,61.0,1.0,97.0,,5.0,0.0,0.0,0.0,0.0,0.0
627,240,2018-01-27,4.0,190.0,30.0,30.0,40.0,13.0,,9.0,0.0,0.0,0.0,0.0,10277.0,58.0,7.0,97.0,10,7.0,0.0,0.0,0.0,0.0,0.0
628,240,2018-01-27,5.0,200.0,40.0,40.0,40.0,35.0,,30.0,0.0,0.0,0.0,0.0,10280.0,59.0,8.0,96.0,10,7.0,0.0,0.0,0.0,0.0,0.0
629,240,2018-01-27,6.0,210.0,30.0,30.0,50.0,44.0,-7,36.0,0.0,0.0,0.0,0.0,10287.0,59.0,8.0,94.0,10,7.0,0.0,0.0,0.0,0.0,0.0
630,240,2018-01-27,7.0,190.0,40.0,40.0,50.0,48.0,,34.0,0.0,0.0,0.0,0.0,10285.0,66.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
631,240,2018-01-27,8.0,190.0,40.0,40.0,50.0,51.0,,33.0,0.0,1.0,0.0,0.0,10291.0,64.0,8.0,88.0,,5.0,0.0,0.0,0.0,0.0,0.0
632,240,2018-01-27,9.0,200.0,50.0,50.0,70.0,57.0,,32.0,0.0,9.0,0.0,0.0,10289.0,70.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
633,240,2018-01-27,10.0,190.0,60.0,60.0,80.0,58.0,,32.0,0.0,17.0,0.0,0.0,10293.0,69.0,8.0,82.0,,5.0,0.0,0.0,0.0,0.0,0.0
634,240,2018-01-27,11.0,190.0,60.0,60.0,80.0,65.0,,34.0,0.0,33.0,0.0,0.0,10291.0,68.0,8.0,80.0,,5.0,0.0,0.0,0.0,0.0,0.0
635,240,2018-01-27,12.0,220.0,80.0,80.0,120.0,67.0,41,28.0,2.0,51.0,0.0,0.0,10284.0,70.0,6.0,76.0,,5.0,0.0,0.0,0.0,0.0,0.0
636,240,2018-01-27,13.0,200.0,80.0,80.0,120.0,68.0,,30.0,10.0,98.0,0.0,0.0,10276.0,67.0,8.0,76.0,,5.0,0.0,0.0,0.0,0.0,0.0
637,240,2018-01-27,14.0,190.0,80.0,90.0,120.0,64.0,,31.0,7.0,66.0,0.0,0.0,10273.0,66.0,8.0,79.0,,5.0,0.0,0.0,0.0,0.0,0.0
638,240,2018-01-27,15.0,190.0,80.0,80.0,110.0,60.0,,32.0,0.0,31.0,0.0,0.0,10271.0,61.0,8.0,82.0,,5.0,0.0,0.0,0.0,0.0,0.0
639,240,2018-01-27,16.0,190.0,90.0,90.0,130.0,53.0,,29.0,0.0,7.0,0.0,0.0,10265.0,64.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
640,240,2018-01-27,17.0,200.0,90.0,100.0,140.0,52.0,,32.0,0.0,0.0,3.0,1.0,10256.0,60.0,8.0,87.0,81,7.0,0.0,1.0,0.0,0.0,0.0
641,240,2018-01-27,18.0,200.0,100.0,100.0,140.0,54.0,48,36.0,0.0,0.0,10.0,1.0,10249.0,59.0,8.0,88.0,52,7.0,0.0,1.0,0.0,0.0,0.0
642,240,2018-01-27,19.0,200.0,110.0,110.0,150.0,58.0,,38.0,0.0,0.0,5.0,2.0,10243.0,61.0,8.0,87.0,23,7.0,0.0,1.0,0.0,0.0,0.0
643,240,2018-01-27,20.0,210.0,110.0,110.0,150.0,56.0,,46.0,0.0,0.0,6.0,2.0,10240.0,33.0,8.0,93.0,58,7.0,0.0,1.0,0.0,0.0,0.0
644,240,2018-01-27,21.0,220.0,110.0,100.0,160.0,61.0,,52.0,0.0,0.0,0.0,-1.0,10240.0,36.0,8.0,93.0,51,7.0,0.0,1.0,0.0,0.0,0.0
645,240,2018-01-27,22.0,220.0,100.0,100.0,140.0,69.0,,59.0,0.0,0.0,0.0,-1.0,10240.0,58.0,8.0,93.0,22,7.0,0.0,1.0,0.0,0.0,0.0
646,240,2018-01-27,23.0,230.0,100.0,110.0,150.0,75.0,,66.0,0.0,0.0,0.0,0.0,10239.0,61.0,8.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
647,240,2018-01-27,24.0,230.0,90.0,80.0,140.0,83.0,50,75.0,0.0,0.0,0.0,0.0,10240.0,62.0,8.0,95.0,2,7.0,0.0,0.0,0.0,0.0,0.0
648,240,2018-01-28,1.0,240.0,100.0,100.0,170.0,92.0,,84.0,0.0,0.0,0.0,0.0,10242.0,64.0,8.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
649,240,2018-01-28,2.0,240.0,100.0,100.0,170.0,93.0,,87.0,0.0,0.0,0.0,0.0,10247.0,60.0,8.0,95.0,,5.0,0.0,0.0,0.0,0.0,0.0
650,240,2018-01-28,3.0,250.0,90.0,90.0,140.0,94.0,,87.0,0.0,0.0,0.0,0.0,10249.0,60.0,8.0,95.0,,5.0,0.0,0.0,0.0,0.0,0.0
651,240,2018-01-28,4.0,260.0,90.0,90.0,130.0,93.0,,84.0,0.0,0.0,0.0,0.0,10254.0,62.0,7.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
652,240,2018-01-28,5.0,270.0,80.0,80.0,120.0,88.0,,78.0,0.0,0.0,0.0,0.0,10256.0,64.0,8.0,93.0,,5.0,0.0,0.0,0.0,0.0,0.0
653,240,2018-01-28,6.0,270.0,70.0,70.0,110.0,86.0,75,71.0,0.0,0.0,0.0,0.0,10266.0,67.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
654,240,2018-01-28,7.0,250.0,50.0,70.0,100.0,84.0,,76.0,0.0,0.0,0.0,0.0,10272.0,60.0,8.0,94.0,,5.0,0.0,0.0,0.0,0.0,0.0
655,240,2018-01-28,8.0,250.0,70.0,70.0,100.0,82.0,,69.0,0.0,2.0,0.0,0.0,10275.0,63.0,8.0,91.0,,5.0,0.0,0.0,0.0,0.0,0.0
656,240,2018-01-28,9.0,240.0,70.0,80.0,110.0,89.0,,71.0,7.0,25.0,0.0,0.0,10281.0,64.0,8.0,88.0,,5.0,0.0,0.0,0.0,0.0,0.0
657,240,2018-01-28,10.0,240.0,70.0,70.0,110.0,99.0,,81.0,7.0,54.0,0.0,0.0,10285.0,67.0,8.0,88.0,,5.0,0.0,0.0,0.0,0.0,0.0
658,240,2018-01-28,11.0,240.0,90.0,80.0,130.0,101.0,,76.0,0.0,36.0,0.0,0.0,10287.0,69.0,8.0,84.0,,5.0,0.0,0.0,0.0,0.0,0.0
659,240,2018-01-28,12.0,230.0,90.0,90.0,140.0,104.0,74,81.0,0.0,53.0,0.0,0.0,10282.0,67.0,8.0,85.0,,5.0,0.0,0.0,0.0,0.0,0.0
660,240,2018-01-28,13.0,240.0,100.0,110.0,150.0,106.0,,85.0,2.0,52.0,0.0,0.0,10279.0,70.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
661,240,2018-01-28,14.0,240.0,100.0,100.0,160.0,107.0,,86.0,0.0,45.0,0.0,0.0,10277.0,70.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
662,240,2018-01-28,15.0,240.0,100.0,90.0,160.0,101.0,,84.0,0.0,20.0,0.0,0.0,10278.0,66.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
663,240,2018-01-28,16.0,230.0,100.0,100.0,140.0,100.0,,85.0,0.0,8.0,0.0,0.0,10276.0,65.0,8.0,90.0,,5.0,0.0,0.0,0.0,0.0,0.0
664,240,2018-01-28,17.0,230.0,110.0,110.0,150.0,105.0,,86.0,0.0,1.0,0.0,0.0,10276.0,70.0,8.0,88.0,,5.0,0.0,0.0,0.0,0.0,0.0
665,240,2018-01-28,18.0,230.0,100.0,100.0,150.0,107.0,96,86.0,0.0,0.0,0.0,0.0,10279.0,70.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
666,240,2018-01-28,19.0,230.0,100.0,80.0,150.0,110.0,,88.0,0.0,0.0,0.0,0.0,10283.0,70.0,8.0,86.0,,5.0,0.0,0.0,0.0,0.0,0.0
667,240,2018-01-28,20.0,230.0,90.0,90.0,140.0,108.0,,87.0,0.0,0.0,0.0,0.0,10284.0,70.0,8.0,87.0,,5.0,0.0,0.0,0.0,0.0,0.0
668,240,2018-01-28,21.0,240.0,90.0,90.0,130.0,104.0,,87.0,0.0,0.0,0.0,0.0,10283.0,67.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
669,240,2018-01-28,22.0,240.0,90.0,90.0,130.0,102.0,,86.0,0.0,0.0,0.0,0.0,10278.0,65.0,8.0,89.0,,5.0,0.0,0.0,0.0,0.0,0.0
670,240,2018-01-28,23.0,240.0,90.0,90.0,140.0,106.0,,87.0,0.0,0.0,0.0,0.0,10276.0,69.0,8.0,87.0,,5.0,0.0,0.0,0.0,0.0,0.0
671,240,2018-01-28,24.0,240.0,90.0,110.0,150.0,108.0,99,82.0,0.0,0.0,0.0,0.0,10271.0,70.0,8.0,83.0,,5.0,0.0,0.0,0.0,0.0,0.0
672,240,2018-01-29,1.0,240.0,100.0,110.0,150.0,108.0,,77.0,0.0,0.0,0.0,0.0,10266.0,70.0,8.0,81.0,,5.0,0.0,0.0,0.0,0.0,0.0
673,240,2018-01-29,2.0,230.0,110.0,90.0,170.0,104.0,,77.0,0.0,0.0,0.0,0.0,10263.0,70.0,8.0,83.0,,5.0,0.0,0.0,0.0,0.0,0.0
674,240,2018-01-29,3.0,230.0,100.0,100.0,150.0,104.0,,75.0,0.0,0.0,0.0,0.0,10255.0,70.0,8.0,82.0,,5.0,0.0,0.0,0.0,0.0,0.0
675,240,2018-01-29,4.0,240.0,110.0,110.0,160.0,101.0,,72.0,0.0,0.0,0.0,0.0,10250.0,67.0,8.0,82.0,,5.0,0.0,0.0,0.0,0.0,0.0
676,240,2018-01-29,5.0,230.0,110.0,100.0,170.0,98.0,,70.0,0.0,0.0,0.0,0.0,10248.0,66.0,8.0,82.0,,5.0,0.0,0.0,0.0,0.0,0.0
677,240,2018-01-29,6.0,230.0,100.0,110.0,150.0,98.0,93,68.0,0.0,0.0,0.0,0.0,10245.0,67.0,8.0,81.0,,5.0,0.0,0.0,0.0,0.0,0.0
678,240,2018-01-29,7.0,230.0,110.0,110.0,180.0,98.0,,66.0,0.0,0.0,0.0,0.0,10242.0,69.0,8.0,80.0,,5.0,0.0,0.0,0.0,0.0,0.0
679,240,2018-01-29,8.0,230.0,110.0,110.0,160.0,99.0,,66.0,0.0,2.0,0.0,0.0,10238.0,69.0,8.0,79.0,,5.0,0.0,0.0,0.0,0.0,0.0
